"","country","year","code","VA","COMP","LAB","CAP","desc"
"13006","Canada",1970,"E",1846.50494887319,493.026927589395,493.541014704947,1352.96393416824,"ELECTRICITY, GAS AND WATER SUPPLY"
"13007","Canada",1971,"E",2010.71947606006,540.864121193991,541.119998338458,1469.5994777216,"ELECTRICITY, GAS AND WATER SUPPLY"
"13008","Canada",1972,"E",2189.72046460916,587.280540812253,589.140864681572,1600.57959992759,"ELECTRICITY, GAS AND WATER SUPPLY"
"13009","Canada",1973,"E",2477.53931626825,660.76766458613,662.776065677692,1814.76325059056,"ELECTRICITY, GAS AND WATER SUPPLY"
"13010","Canada",1974,"E",2869.83475359828,810.03331773725,811.117223923081,2058.7175296752,"ELECTRICITY, GAS AND WATER SUPPLY"
"13011","Canada",1975,"E",3202.98683469355,976.716812005099,977.496991525751,2225.4898431678,"ELECTRICITY, GAS AND WATER SUPPLY"
"13012","Canada",1976,"E",3904.55261947499,1174.6566921049,1175.35627695196,2729.19634252303,"ELECTRICITY, GAS AND WATER SUPPLY"
"13013","Canada",1977,"E",5031.4673010051,1324.42086220001,1325.55052618925,3705.91677481586,"ELECTRICITY, GAS AND WATER SUPPLY"
"13014","Canada",1978,"E",5802.39943896309,1522.33427466592,1523.56583048237,4278.83360848072,"ELECTRICITY, GAS AND WATER SUPPLY"
"13015","Canada",1979,"E",6964.24186734399,1819.33466190842,1821.75134935424,5142.49051798975,"ELECTRICITY, GAS AND WATER SUPPLY"
"13016","Canada",1980,"E",8104.13073415965,2015.08149550979,2016.00591967729,6088.12481448236,"ELECTRICITY, GAS AND WATER SUPPLY"
"13017","Canada",1981,"E",9039.31600001489,2434.61351564698,2435.56451269747,6603.75148731743,"ELECTRICITY, GAS AND WATER SUPPLY"
"13018","Canada",1982,"E",10369.7440000156,2828.47745599843,2830.5984495637,7539.14555045192,"ELECTRICITY, GAS AND WATER SUPPLY"
"13019","Canada",1983,"E",11897.0400000157,3002.14734560221,3002.42834545237,8894.6116545633,"ELECTRICITY, GAS AND WATER SUPPLY"
"13020","Canada",1984,"E",13640.3680000153,2926.14575295163,2928.34421013415,10712.0237898811,"ELECTRICITY, GAS AND WATER SUPPLY"
"13021","Canada",1985,"E",14815.7750000149,3165.59577444097,3166.5497520327,11649.2252479822,"ELECTRICITY, GAS AND WATER SUPPLY"
"13022","Canada",1986,"E",15783.1860000116,3348.0193233507,3348.78330833957,12434.402691672,"ELECTRICITY, GAS AND WATER SUPPLY"
"13023","Canada",1987,"E",16524.5860000168,3478.18834826165,3478.85534523865,13045.7306547782,"ELECTRICITY, GAS AND WATER SUPPLY"
"13024","Canada",1988,"E",17710.7910000159,3785.96784193998,3786.77783952708,13924.0131604889,"ELECTRICITY, GAS AND WATER SUPPLY"
"13025","Canada",1989,"E",18135.0710000208,4199.65484246223,4200.63684099178,13934.434159029,"ELECTRICITY, GAS AND WATER SUPPLY"
"13026","Canada",1990,"E",18534.7840000242,4561.62188932491,4562.50488908396,13972.2791109402,"ELECTRICITY, GAS AND WATER SUPPLY"
"13027","Canada",1991,"E",20784.9180000217,5103.41609672994,5104.29309620678,15680.6249038149,"ELECTRICITY, GAS AND WATER SUPPLY"
"13028","Canada",1992,"E",21866.3660000263,5302.78231540268,5304.37531456232,16561.990685464,"ELECTRICITY, GAS AND WATER SUPPLY"
"13029","Canada",1993,"E",22731.4030000302,5745.32255171042,5746.79654741527,16984.6064526149,"ELECTRICITY, GAS AND WATER SUPPLY"
"13030","Canada",1994,"E",23296.6540000378,5305.05457623088,5306.06357478029,17990.5904252576,"ELECTRICITY, GAS AND WATER SUPPLY"
"13031","Canada",1995,"E",24429.1060000343,5582.13823327463,5583.34122918688,18845.7647708474,"ELECTRICITY, GAS AND WATER SUPPLY"
"13032","Canada",1996,"E",25170.5530000343,5469.26939051232,5469.5623904851,19700.9906095492,"ELECTRICITY, GAS AND WATER SUPPLY"
"13033","Canada",1997,"E",25441.881,5743.68792530832,5744.75999994545,19697.1210000546,"ELECTRICITY, GAS AND WATER SUPPLY"
"13034","Canada",1998,"E",24945.028,6038.77200927746,6039.50299994777,18905.5250000522,"ELECTRICITY, GAS AND WATER SUPPLY"
"13035","Canada",1999,"E",25229.986,5998.72128148119,6003.41599994835,19226.5700000517,"ELECTRICITY, GAS AND WATER SUPPLY"
"13036","Canada",2000,"E",26241.519,6161.78996105239,6167.94299994813,20073.5760000519,"ELECTRICITY, GAS AND WATER SUPPLY"
"13037","Canada",2001,"E",27038.314,6311.81964208372,6320.08499994772,20718.2290000523,"ELECTRICITY, GAS AND WATER SUPPLY"
"13038","Canada",2002,"E",27313.579,6462.67907912893,6471.36299994681,20842.2160000532,"ELECTRICITY, GAS AND WATER SUPPLY"
"13039","Canada",2003,"E",29482.426,7040.2560184485,7047.92199994768,22434.5040000523,"ELECTRICITY, GAS AND WATER SUPPLY"
"13040","Canada",2004,"E",29135.75,7705.69751794834,7714.12899994783,21421.6210000522,"ELECTRICITY, GAS AND WATER SUPPLY"
"13041","Canada",2005,"E",31422.253,7962.53808287204,7971.29299994733,23450.9600000527,"ELECTRICITY, GAS AND WATER SUPPLY"
"13042","Canada",2006,"E",31235.829,8463.05548687521,8471.69699994788,22764.1320000521,"ELECTRICITY, GAS AND WATER SUPPLY"
"13043","Canada",2007,"E",32814.599,8292.49327190767,8302.05999994733,24512.5390000527,"ELECTRICITY, GAS AND WATER SUPPLY"
"13044","Canada",2008,"E",34453.877,8954.59487934897,8968.3479999478,25485.5290000522,"ELECTRICITY, GAS AND WATER SUPPLY"
"13045","Canada",1961,"F",2859.93300001431,2232.06399997281,2493.10499997499,366.828000039319,"CONSTRUCTION"
"13046","Canada",1962,"F",2900.35700001444,2312.07899997266,2598.07899997419,302.278000040255,"CONSTRUCTION"
"13047","Canada",1963,"F",3044.29200001592,2408.18899997103,2715.68088975739,328.611110258532,"CONSTRUCTION"
"13048","Canada",1964,"F",3325.40000001875,2623.73199997081,2957.73199997103,367.668000047717,"CONSTRUCTION"
"13049","Canada",1965,"F",3913.1390000206,3082.93599996872,3452.43164438025,460.707355640341,"CONSTRUCTION"
"13050","Canada",1966,"F",4516.77500002308,3524.74999996683,3923.52720049821,593.247799524868,"CONSTRUCTION"
"13051","Canada",1967,"F",4826.13300002388,3801.22099996572,4211.22099996388,614.912000059996,"CONSTRUCTION"
"13052","Canada",1968,"F",5125.73300002513,3935.79399996538,4356.79399996245,768.939000062681,"CONSTRUCTION"
"13053","Canada",1969,"F",5431.15700002702,4166.36099996466,4632.36099996084,798.796000066186,"CONSTRUCTION"
"13054","Canada",1970,"F",5902.3860000292,4414.35399996355,4848.35399995968,1054.03200006952,"CONSTRUCTION"
"13055","Canada",1971,"F",6686.20500003257,5178.22999996093,5660.22999995574,1025.97500007683,"CONSTRUCTION"
"13056","Canada",1972,"F",7236.55000003599,5610.3919999597,6189.39199995206,1047.15800008393,"CONSTRUCTION"
"13057","Canada",1973,"F",8949.31100003969,6941.71099995569,7669.71099994545,1279.60000009423,"CONSTRUCTION"
"13058","Canada",1974,"F",11116.0180000503,8345.3179999512,9270.71836365455,1845.29963639579,"CONSTRUCTION"
"13059","Canada",1975,"F",13402.3350000605,9820.36599994487,10825.0049999269,2577.33000013359,"CONSTRUCTION"
"13060","Canada",1976,"F",15621.803000065,11194.3199999406,12348.9090492286,3272.89395083639,"CONSTRUCTION"
"13061","Canada",1977,"F",17022.9390000728,12483.9849999356,13764.984999912,3257.95400016071,"CONSTRUCTION"
"13062","Canada",1978,"F",17062.0340000816,12320.9229999357,13552.1624896337,3509.87151044782,"CONSTRUCTION"
"13063","Canada",1979,"F",18468.7800000966,13184.6619999321,14457.2833876765,4011.49661242012,"CONSTRUCTION"
"13064","Canada",1980,"F",21791.0910001063,15235.7269999255,16635.7400030569,5155.35099704936,"CONSTRUCTION"
"13065","Canada",1981,"F",26183.403000135,18295.2929999155,19881.0929998854,6302.31000024955,"CONSTRUCTION"
"13066","Canada",1982,"F",26506.0530001293,17679.0579999166,19228.9220622001,7277.13093792916,"CONSTRUCTION"
"13067","Canada",1983,"F",26082.7150001283,17185.0359999189,18785.3699318306,7297.34506829775,"CONSTRUCTION"
"13068","Canada",1984,"F",25648.9660001395,17176.3749999199,18799.6543476193,6849.3116525202,"CONSTRUCTION"
"13069","Canada",1985,"F",27380.9460001576,18781.803999916,20600.9097165353,6780.03628362233,"CONSTRUCTION"
"13070","Canada",1986,"F",29450.4990001451,20106.0109999147,22169.5196658609,7280.9793342842,"CONSTRUCTION"
"13071","Canada",1987,"F",33780.7890001672,23533.3609999076,25943.4901195586,7837.29888060865,"CONSTRUCTION"
"13072","Canada",1988,"F",37800.4740001734,26714.4009998964,29524.1104206194,8276.36357955399,"CONSTRUCTION"
"13073","Canada",1989,"F",42384.0470001768,29898.6679998876,32981.9795403819,9402.06745979488,"CONSTRUCTION"
"13074","Canada",1990,"F",42989.8400001921,31177.9309998843,34449.8287852703,8540.01121492184,"CONSTRUCTION"
"13075","Canada",1991,"F",39980.5880001798,29361.5439998868,32478.8410677055,7501.74693247431,"CONSTRUCTION"
"13076","Canada",1992,"F",38677.2660001701,28330.2879998902,31334.1425942707,7343.12340589939,"CONSTRUCTION"
"13077","Canada",1993,"F",37693.9120001666,27481.5969998935,30279.6054474589,7414.3065527077,"CONSTRUCTION"
"13078","Canada",1994,"F",38627.0690001705,27807.4909998955,30639.7660982272,7987.30290194326,"CONSTRUCTION"
"13079","Canada",1995,"F",37127.5500001668,27550.7019998961,30411.9551035586,6715.59489660827,"CONSTRUCTION"
"13080","Canada",1996,"F",38466.1710001786,28101.6249998946,31082.0743361724,7384.09666400616,"CONSTRUCTION"
"13081","Canada",1997,"F",42995.399,31585.0136164341,35745.568999837,7249.83000016303,"CONSTRUCTION"
"13082","Canada",1998,"F",44157.565,32267.1686934868,36920.3559998371,7237.20900016285,"CONSTRUCTION"
"13083","Canada",1999,"F",46225.437,33619.2436272631,38295.3049998366,7930.13200016339,"CONSTRUCTION"
"13084","Canada",2000,"F",49648.298,36120.4154082234,41195.9309998371,8452.36700016287,"CONSTRUCTION"
"13085","Canada",2001,"F",54210.449,38847.7389466914,43440.5259998369,10769.9230001631,"CONSTRUCTION"
"13086","Canada",2002,"F",57774.819,40471.2002650237,45325.8229998367,12448.9960001633,"CONSTRUCTION"
"13087","Canada",2003,"F",61181.795,41946.4463150061,46888.1729998373,14293.6220001627,"CONSTRUCTION"
"13088","Canada",2004,"F",67967.946,45361.5711425803,50730.1749998382,17237.7710001618,"CONSTRUCTION"
"13089","Canada",2005,"F",75914.177,50561.7269046743,55995.8729998371,19918.3040001629,"CONSTRUCTION"
"13090","Canada",2006,"F",87523.985,58248.0910140798,65538.7639998379,21985.2210001621,"CONSTRUCTION"
"13091","Canada",2007,"F",99191.302,65857.5250131023,73958.9069998386,25232.3950001614,"CONSTRUCTION"
"13092","Canada",2008,"F",107604.962,71507.8870787675,80559.4749998383,27045.4870001617,"CONSTRUCTION"
"13093","Canada",1961,"H",894.537000000616,478.911999993826,613.88463654217,280.652363458445,"HOTELS AND RESTAURANTS"
"13094","Canada",1962,"H",951.784000000655,535.826999992231,670.071709561467,281.712290439187,"HOTELS AND RESTAURANTS"
"13095","Canada",1963,"H",1006.67300000073,574.39299999112,706.037790956513,300.63520904422,"HOTELS AND RESTAURANTS"
"13096","Canada",1964,"H",1089.5270000008,632.806999988643,770.049618266982,319.477381733815,"HOTELS AND RESTAURANTS"
"13097","Canada",1965,"H",1220.47700000086,739.613999986298,880.796788548101,339.680211452759,"HOTELS AND RESTAURANTS"
"13098","Canada",1966,"H",1391.49400000093,867.915999983218,1029.50261798581,361.99138201512,"HOTELS AND RESTAURANTS"
"13099","Canada",1967,"H",1609.75700000104,1020.15499998224,1182.77553997332,426.981460027719,"HOTELS AND RESTAURANTS"
"13100","Canada",1968,"H",1689.15100000125,1046.72099998171,1197.22277230614,491.928227695106,"HOTELS AND RESTAURANTS"
"13101","Canada",1969,"H",1836.5300000014,1175.52099998156,1336.5588605961,499.971139405293,"HOTELS AND RESTAURANTS"
"13102","Canada",1970,"H",2054.53400000153,1292.61999998144,1462.75270991806,591.781290083468,"HOTELS AND RESTAURANTS"
"13103","Canada",1971,"H",2190.16900000172,1327.72599998145,1504.07801084569,686.09098915603,"HOTELS AND RESTAURANTS"
"13104","Canada",1972,"H",2439.50900000197,1532.75099998115,1716.30095399401,723.208046007955,"HOTELS AND RESTAURANTS"
"13105","Canada",1973,"H",2959.22700000216,1864.6649999805,2034.68095034634,924.546049655823,"HOTELS AND RESTAURANTS"
"13106","Canada",1974,"H",3581.99500000254,2269.19599998018,2467.33513276733,1114.65986723521,"HOTELS AND RESTAURANTS"
"13107","Canada",1975,"H",4213.29300000304,2696.31599997973,2902.98798614652,1310.30501385652,"HOTELS AND RESTAURANTS"
"13108","Canada",1976,"H",5107.57500000355,3360.01699997912,3583.04133299715,1524.5336670064,"HOTELS AND RESTAURANTS"
"13109","Canada",1977,"H",5477.57400000437,3581.3179999791,3833.21865393679,1644.35534606758,"HOTELS AND RESTAURANTS"
"13110","Canada",1978,"H",6037.03600000511,3953.50999997889,4225.19966534849,1811.83633465663,"HOTELS AND RESTAURANTS"
"13111","Canada",1979,"H",6764.32600000571,4463.61499997867,4744.46909428084,2019.85690572486,"HOTELS AND RESTAURANTS"
"13112","Canada",1980,"H",7752.0260000064,5212.38999997813,5503.6074575916,2248.41854241479,"HOTELS AND RESTAURANTS"
"13113","Canada",1981,"H",8834.18800000647,6184.30099997724,6545.34561540147,2288.842384605,"HOTELS AND RESTAURANTS"
"13114","Canada",1982,"H",9235.06800000712,6537.28899997705,6935.97893569527,2299.08906431184,"HOTELS AND RESTAURANTS"
"13115","Canada",1983,"H",9724.45800000749,6889.67399997678,7368.51335232929,2355.94464767821,"HOTELS AND RESTAURANTS"
"13116","Canada",1984,"H",10238.0140000081,7430.30999997617,7867.05385553287,2370.96014447522,"HOTELS AND RESTAURANTS"
"13117","Canada",1985,"H",11291.6050000081,8155.69799997572,8610.84079727915,2680.76420272896,"HOTELS AND RESTAURANTS"
"13118","Canada",1986,"H",12056.7530000085,8646.83199997516,9085.2136875915,2971.53931241703,"HOTELS AND RESTAURANTS"
"13119","Canada",1987,"H",12753.7470000094,9337.81399997481,9806.72191993151,2947.02508007785,"HOTELS AND RESTAURANTS"
"13120","Canada",1988,"H",14122.2040000106,10184.1489999743,10663.0221704916,3459.18182951906,"HOTELS AND RESTAURANTS"
"13121","Canada",1989,"H",15962.9940000116,11465.1859999734,12004.4873716016,3958.50662841004,"HOTELS AND RESTAURANTS"
"13122","Canada",1990,"H",16752.9860000124,11971.1539999731,12472.5951350597,4280.39086495274,"HOTELS AND RESTAURANTS"
"13123","Canada",1991,"H",15908.4590000123,11530.3899999734,12027.9973728414,3880.46162717096,"HOTELS AND RESTAURANTS"
"13124","Canada",1992,"H",16454.9970000128,12049.4999999729,12660.9298324146,3794.06716759821,"HOTELS AND RESTAURANTS"
"13125","Canada",1993,"H",16900.8630000133,12380.8519999728,12941.2616706822,3959.60132933108,"HOTELS AND RESTAURANTS"
"13126","Canada",1994,"H",17612.9380000146,12918.8999999726,13575.844785569,4037.09321444566,"HOTELS AND RESTAURANTS"
"13127","Canada",1995,"H",18645.1680000141,13559.7269999719,14091.3452564529,4553.82274356113,"HOTELS AND RESTAURANTS"
"13128","Canada",1996,"H",18766.0270000157,13770.8709999716,14442.7226176235,4323.30438239219,"HOTELS AND RESTAURANTS"
"13129","Canada",1997,"H",19470.98,14376.1853793165,15122.0309999698,4348.9490000302,"HOTELS AND RESTAURANTS"
"13130","Canada",1998,"H",20552.949,15332.8387092483,15969.3199999705,4583.62900002949,"HOTELS AND RESTAURANTS"
"13131","Canada",1999,"H",21927.837,16360.6999527451,16912.2209999705,5015.61600002951,"HOTELS AND RESTAURANTS"
"13132","Canada",2000,"H",23263.444,17695.7721542379,18278.6179999705,4984.82600002951,"HOTELS AND RESTAURANTS"
"13133","Canada",2001,"H",23999.065,18198.4407531993,18774.5949999706,5224.47000002936,"HOTELS AND RESTAURANTS"
"13134","Canada",2002,"H",25215.073,18952.8772646466,19542.9619999705,5672.11100002952,"HOTELS AND RESTAURANTS"
"13135","Canada",2003,"H",25212.659,18910.8724074011,19496.4779999705,5716.18100002948,"HOTELS AND RESTAURANTS"
"13136","Canada",2004,"H",26730.726,20051.7295459298,20638.7589999704,6091.96700002956,"HOTELS AND RESTAURANTS"
"13137","Canada",2005,"H",28033.568,21043.6239704138,21652.6699999705,6380.89800002953,"HOTELS AND RESTAURANTS"
"13138","Canada",2006,"H",29324.085,22509.7265577841,23240.5259999694,6083.55900003064,"HOTELS AND RESTAURANTS"
"13139","Canada",2007,"H",31122.319,23817.1453738436,24684.2309999695,6438.08800003049,"HOTELS AND RESTAURANTS"
"13140","Canada",2008,"H",32790.866,25228.590344446,26239.9609999693,6550.90500003068,"HOTELS AND RESTAURANTS"
"13141","Canada",1961,"J",1512.30594646326,772.653263874952,859.102226596183,653.203719867073,"FINANCIAL INTERMEDIATION"
"13142","Canada",1962,"J",1507.14376533012,820.034950273515,906.582765251615,600.561000078504,"FINANCIAL INTERMEDIATION"
"13143","Canada",1963,"J",1560.05906779063,889.975902131107,969.654924203844,590.40414358679,"FINANCIAL INTERMEDIATION"
"13144","Canada",1964,"J",1765.95693197183,979.610918235442,1066.51801838215,699.43891358968,"FINANCIAL INTERMEDIATION"
"13145","Canada",1965,"J",1968.10246052837,1101.12408078331,1200.37688593849,767.725574589881,"FINANCIAL INTERMEDIATION"
"13146","Canada",1966,"J",2223.04628468664,1203.1239923166,1315.0060266937,908.040257992935,"FINANCIAL INTERMEDIATION"
"13147","Canada",1967,"J",2461.0217139065,1317.4567164619,1428.66716641842,1032.35454748808,"FINANCIAL INTERMEDIATION"
"13148","Canada",1968,"J",2844.66370845075,1523.81829572542,1633.31303438592,1211.35067406483,"FINANCIAL INTERMEDIATION"
"13149","Canada",1969,"J",3106.70445936827,1757.77064142648,1871.56347462196,1235.14098474631,"FINANCIAL INTERMEDIATION"
"13150","Canada",1970,"J",3467.52073805199,1880.4587701828,1998.67194754717,1468.84879050482,"FINANCIAL INTERMEDIATION"
"13151","Canada",1971,"J",3805.63233129125,2069.70563637391,2198.60361852021,1607.02871277104,"FINANCIAL INTERMEDIATION"
"13152","Canada",1972,"J",4301.93276737877,2440.46561357559,2578.75165223367,1723.18111514511,"FINANCIAL INTERMEDIATION"
"13153","Canada",1973,"J",4914.23812427751,2985.66235103965,3134.21935370702,1780.01877057049,"FINANCIAL INTERMEDIATION"
"13154","Canada",1974,"J",5597.50709814465,3630.51067293151,3813.78027055812,1783.72682758653,"FINANCIAL INTERMEDIATION"
"13155","Canada",1975,"J",6774.14921976378,4193.14739663742,4400.12017887612,2374.02904088767,"FINANCIAL INTERMEDIATION"
"13156","Canada",1976,"J",8002.79703438374,4753.92465944615,4962.30542495736,3040.49160942638,"FINANCIAL INTERMEDIATION"
"13157","Canada",1977,"J",9208.56339744939,5452.28445149993,5658.26833239409,3550.29506505531,"FINANCIAL INTERMEDIATION"
"13158","Canada",1978,"J",10415.6807357166,6113.49770770073,6377.99711580898,4037.68361990764,"FINANCIAL INTERMEDIATION"
"13159","Canada",1979,"J",11062.0235155198,7108.9648898523,7370.89131678252,3691.13219873729,"FINANCIAL INTERMEDIATION"
"13160","Canada",1980,"J",12365.4436572765,8222.65480327822,8453.03989628269,3912.40376099382,"FINANCIAL INTERMEDIATION"
"13161","Canada",1981,"J",15203.6657716731,9825.03563002903,10076.830409196,5126.83536247711,"FINANCIAL INTERMEDIATION"
"13162","Canada",1982,"J",15733.9945631945,10681.9410040596,11009.4975465035,4724.49701669104,"FINANCIAL INTERMEDIATION"
"13163","Canada",1983,"J",18500.1584441266,11271.2497870286,11613.7554276672,6886.4030164594,"FINANCIAL INTERMEDIATION"
"13164","Canada",1984,"J",18399.4847491707,12142.3180890299,12545.0176323733,5854.46711679739,"FINANCIAL INTERMEDIATION"
"13165","Canada",1985,"J",20682.8700189013,13218.0261157566,13609.9681107135,7072.90190818778,"FINANCIAL INTERMEDIATION"
"13166","Canada",1986,"J",24781.9882573448,14210.8593644629,14730.3428781475,10051.6453791973,"FINANCIAL INTERMEDIATION"
"13167","Canada",1987,"J",28104.6457634776,15944.7865649326,16429.532904388,11675.1128590897,"FINANCIAL INTERMEDIATION"
"13168","Canada",1988,"J",31113.843919106,17844.7048321225,18457.6908024792,12656.1531166268,"FINANCIAL INTERMEDIATION"
"13169","Canada",1989,"J",31978.0781543606,19265.029510164,19915.4162536272,12062.6619007334,"FINANCIAL INTERMEDIATION"
"13170","Canada",1990,"J",33101.3091355207,20404.1189976489,20971.519109418,12129.7900261027,"FINANCIAL INTERMEDIATION"
"13171","Canada",1991,"J",34795.90549119,21975.3501827419,22625.24752719,12170.6579640001,"FINANCIAL INTERMEDIATION"
"13172","Canada",1992,"J",36264.5407860029,22641.801548939,23376.4085477676,12888.1322382353,"FINANCIAL INTERMEDIATION"
"13173","Canada",1993,"J",38992.4363686612,23785.7912336924,24619.1103986316,14373.3259700295,"FINANCIAL INTERMEDIATION"
"13174","Canada",1994,"J",41928.2456734689,24245.462948376,25161.2190347165,16767.0266387524,"FINANCIAL INTERMEDIATION"
"13175","Canada",1995,"J",43515.0764698964,24561.1173723711,25548.2186540028,17966.8578158936,"FINANCIAL INTERMEDIATION"
"13176","Canada",1996,"J",46906.9079268911,26559.1539336973,27712.7750774502,19194.1328494408,"FINANCIAL INTERMEDIATION"
"13177","Canada",1997,"J",51687.517,29911.2964473757,30911.1839999505,20776.3330000495,"FINANCIAL INTERMEDIATION"
"13178","Canada",1998,"J",54282.316,30964.5427092921,32020.0089999504,22262.3070000496,"FINANCIAL INTERMEDIATION"
"13179","Canada",1999,"J",55571.656,32538.8065475601,33614.7299999501,21956.9260000499,"FINANCIAL INTERMEDIATION"
"13180","Canada",2000,"J",61990.063,36747.197618334,37860.8159999501,24129.2470000499,"FINANCIAL INTERMEDIATION"
"13181","Canada",2001,"J",65730.183,38289.528907772,39593.36599995,26136.81700005,"FINANCIAL INTERMEDIATION"
"13182","Canada",2002,"J",67787.07,39155.026142986,40763.4699999497,27023.6000000503,"FINANCIAL INTERMEDIATION"
"13183","Canada",2003,"J",71731.351,40185.951315098,41938.8669999498,29792.4840000502,"FINANCIAL INTERMEDIATION"
"13184","Canada",2004,"J",78771.751,43809.9661813891,45530.7719999497,33240.9790000503,"FINANCIAL INTERMEDIATION"
"13185","Canada",2005,"J",83429.104,46354.5173564795,48276.6639999496,35152.4400000504,"FINANCIAL INTERMEDIATION"
"13186","Canada",2006,"J",91930.888,50004.5600374092,51820.0049999499,40110.8830000501,"FINANCIAL INTERMEDIATION"
"13187","Canada",2007,"J",98660.065,52943.3816590887,55023.1379999499,43636.9270000501,"FINANCIAL INTERMEDIATION"
"13188","Canada",2008,"J",99264.938,54611.6052714767,55636.8999999501,43628.0380000499,"FINANCIAL INTERMEDIATION"
"13189","Canada",1961,"L",3017.56900000622,2222.51890210821,2222.51890212203,795.050097884198,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13190","Canada",1962,"L",3223.72200000639,2396.8444637343,2396.84446374814,826.87753625825,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13191","Canada",1963,"L",3412.13700000628,2542.22890185318,2542.228901867,869.908098139278,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13192","Canada",1964,"L",3644.11800000662,2738.9889080911,2738.98890810467,905.129091901954,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13193","Canada",1965,"L",3890.90100000682,2905.55855398982,2905.5585540032,985.342446003621,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13194","Canada",1966,"L",4401.39100000838,3317.5422950644,3317.54229507782,1083.84870493056,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13195","Canada",1967,"L",5000.41700000885,3837.3853266157,3837.385326629,1163.03167337986,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13196","Canada",1968,"L",5467.36100000972,4256.69138396646,4256.69138397964,1210.66961603008,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13197","Canada",1969,"L",6175.72800000898,4875.51230399306,4875.51230400587,1300.21569600311,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13198","Canada",1970,"L",6842.43600001018,5433.02302570425,5433.02302571685,1409.41297429333,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13199","Canada",1971,"L",7507.30300001059,5927.80092894105,5927.80092895349,1579.5020710571,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13200","Canada",1972,"L",8559.2460000114,6766.54517513066,6766.5451751428,1792.7008248686,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13201","Canada",1973,"L",9773.31600001295,7659.19208792618,7659.19208793823,2114.12391207472,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13202","Canada",1974,"L",11925.461000017,9205.50002666691,9205.50002667876,2719.96097333819,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13203","Canada",1975,"L",14506.5660000195,11249.7402502868,11249.7402502984,3256.82574972105,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13204","Canada",1976,"L",16769.3670000225,13142.4636938711,13142.4636938827,3626.90330613981,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13205","Canada",1977,"L",18533.2080000282,14514.4792150777,14514.4792150892,4018.72878493904,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13206","Canada",1978,"L",20337.4310000299,15842.0490956328,15842.0490956442,4495.3819043857,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13207","Canada",1979,"L",22400.9910000342,17367.5082498632,17367.5082498745,5033.4827501597,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13208","Canada",1980,"L",25027.7540000403,19243.1067978337,19243.1067978449,5784.64720219536,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13209","Canada",1981,"L",29287.5380000464,22361.0779557681,22361.0779557794,6926.46004426701,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13210","Canada",1982,"L",33168.7690000531,25414.0261636417,25414.0261636529,7754.74283640014,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13211","Canada",1983,"L",35659.1500000564,27373.2859028107,27373.285902822,8285.86409723439,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13212","Canada",1984,"L",37737.5430000615,28895.8917451057,28895.891745117,8841.65125494446,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13213","Canada",1985,"L",39757.1900000704,30352.4189087115,30352.4189087229,9404.77109134754,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13214","Canada",1986,"L",41950.0000000661,32126.3268817588,32126.3268817701,9823.67311829603,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"13215","Canada",1987,"L",44189.9000000676,33927.5674757101,33927.5674757214,10262.3325243462,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
