"","country","year","ind_code","VA","COMP","GOS","NOS","TOP","employed_hrs","self_employed_hrs"
"339","Poland",2013,"VA0",47618,10512,49795,38567,-12689,437.5638,3300.2655
"340","Poland",2014,"VA0",44939,11238,45441,33987,-11740,430.2079,3242.8154
"341","Poland",2015,"VA0",39630,11094,40541,29065,-12005,422.9864,3356.1203
"342","Poland",2016,"VA0",44308,11801,54120,42398,-21613,422.6888,3101.8367
"343","Poland",2017,"VA0",55306,12057,55345,43159,-12096,440.1776,2928.5132
"344","Portugal",1995,"VA0",4264.736,689.035,3816.604,3312.028,-240.903,226.1317,906.7009
"345","Portugal",1996,"VA0",4305.592,675.448,3843.189,3316.306,-213.045,213.8576,937.6625
"346","Portugal",1997,"VA0",3913.131,687.761,3466.27,2910.608,-240.9,219.5766,937.9069
"347","Portugal",1998,"VA0",3936.369,722.236,3464.363,2877.508,-250.23,209.9,905.4573
"348","Portugal",1999,"VA0",3928.856,727.36,3434.31,2808.702,-232.814,197.9605,877.0434
"349","Portugal",2000,"VA0",3992.493,752.383,3484.898,2829.465,-244.788,191.6411,914.7377
"350","Portugal",2001,"VA0",4014.724,782.303,3512.007,2788.776,-279.586,193.2463,911.9437
"351","Portugal",2002,"VA0",3881.194,758.879,3306.183,2511.579,-183.868,188.4333,865.3444
"352","Portugal",2003,"VA0",3871.543,792.127,3334.523,2530.621,-255.107,189.7855,857.3577
"353","Portugal",2004,"VA0",3956.083,816.947,3518.863,2721.679,-379.727,192.4579,803.6556
"354","Portugal",2005,"VA0",3641.772,859.776,3322.924,2511.55,-540.928,189.9474,779.7565
"355","Portugal",2006,"VA0",3736.876,868.752,3321.028,2502.248,-452.904,189.0008,734.5219
"356","Portugal",2007,"VA0",3501.992,908.006,3271.077,2449.894,-677.091,181.873,744.0891
"357","Portugal",2008,"VA0",3507.412,928.148,3396.144,2563.244,-816.88,178.0285,720.9183
"358","Portugal",2009,"VA0",3408.887,923.339,3058.769,2230.902,-573.221,175.1434,697.0811
"359","Portugal",2010,"VA0",3463.383,936.119,3261.725,2426.665,-734.461,174.0894,623.8335
"360","Portugal",2011,"VA0",3208.694,902.802,2936.438,2101.808,-630.546,166.7689,597.3072
"361","Portugal",2012,"VA0",3211.741,899.027,3127.056,2322.61,-814.342,169.3063,594.7554
"362","Portugal",2013,"VA0",3542.023,924.121,3337.873,2546.574,-719.971,176.7578,554.6996
"363","Portugal",2014,"VA0",3511.468,963.862,3247.034,2440.022,-699.428,181.2504,509.8263
"364","Portugal",2015,"VA0",3686.561,1018.101,3261.397,2434.771,-592.937,188.2385,489.3836
"365","Portugal",2016,"VA0",3642.964,1098.044,3551.976,2708.728,-1007.056,197.8895,451.9843
"366","Portugal",2017,"VA0",3847.681,1138.743,3507.552,2627.918,-798.614,196.9318,436.1994
"367","Slovakia",1995,"VA0",996.238,565.651,572.009,263.222,-141.422,382.718,24.137
"368","Slovakia",1996,"VA0",1048.489,596.481,607.036,337.132,-155.028,354.093,26.086
"369","Slovakia",1997,"VA0",1127.705,624.771,754.188,453.212,-251.254,318.778,27.092
"370","Slovakia",1998,"VA0",1250.223,611.602,813.486,540.944,-174.865,280.7,27.986
"371","Slovakia",1999,"VA0",1148.175,577.18,730.145,476.812,-159.15,242.445,27.182
"372","Slovakia",2000,"VA0",1246.702,558.794,934.635,724.951,-246.727,215.269,24.54
"373","Slovakia",2001,"VA0",1539.295,586.429,1132.395,906.305,-179.529,204.668,21.509
"374","Slovakia",2002,"VA0",1692.865,552.596,1227.465,991.294,-87.196,179.529,20.864
"375","Slovakia",2003,"VA0",1651.294,566.272,1296.68,1016.211,-211.658,157.637,22.505
"376","Slovakia",2004,"VA0",1679.781,576.141,1434.157,1171.191,-330.517,152.952,24.494
"377","Slovakia",2005,"VA0",1623.399,604.921,1253.297,952.527,-234.819,150.984,25.848
"378","Slovakia",2006,"VA0",1807.912,577.349,1395.467,1089.076,-164.904,129.494,30.133
"379","Slovakia",2007,"VA0",2271.885,591.574,1907.247,1596.914,-226.936,120.574,33.803
"380","Slovakia",2008,"VA0",2535.396,591.265,2386.842,2041.901,-442.711,119.341,36.534
"381","Slovakia",2009,"VA0",1935.569,556.972,1706.371,1349.449,-327.774,108.544,37.036
"382","Slovakia",2010,"VA0",1726.509,550.756,1521.138,1161.189,-345.385,102.996,34.791
"383","Slovakia",2011,"VA0",2160.392,586.158,1797.652,1416.802,-223.418,104.921,34.083
"384","Slovakia",2012,"VA0",2351.244,581.516,1972.095,1578.372,-202.367,100.471,33.517
"385","Slovakia",2013,"VA0",2684.847,618.138,2350.261,1955.982,-283.552,105.256,34.357
"386","Slovakia",2014,"VA0",3071.606,613.233,2762.1,2361.368,-303.725,102.772,34.924
"387","Slovakia",2015,"VA0",2672.286,647.409,2268.268,1859.113,-243.392,103.143,35.051
"388","Slovakia",2016,"VA0",2697.476,658.315,2588.171,2170.558,-549.01,101.725,35.708
"389","Sweden",1993,"VA0",38404,9115,27284,18349,2005,96.67,193.21
"390","Sweden",1994,"VA0",42020,9549,30947,21973,1524,97.22,193.41
"391","Sweden",1995,"VA0",46160,9759,36469,27273,-68,97.88,193.21
"392","Sweden",1996,"VA0",42410,10093,32041,22855,276,98.47,179.83
"393","Sweden",1997,"VA0",43005,10321,32623,23324,61,94.72,169.35
"394","Sweden",1998,"VA0",42202,10151,31642,22058,409,94.48,158.61
"395","Sweden",1999,"VA0",41537,10329,31106,21178,102,95.5,160.25
"396","Sweden",2000,"VA0",40030,11012,28783,18670,235,97.87,154.84
"397","Sweden",2001,"VA0",41611,11372,30112,19672,127,96.66,148.52
"398","Sweden",2002,"VA0",41722,11944,29747,18907,31,97.75,143.99
"399","Sweden",2003,"VA0",42992,12241,30488,19271,263,95.02,128.44
"400","Sweden",2004,"VA0",44478,12721,31326,19885,431,96.41,125.14
"401","Sweden",2005,"VA0",29189,13374,19780,7763,-3965,97.16,115.37
"402","Sweden",2006,"VA0",36968,12984,28236,15250,-4252,96.34,107.88
"403","Sweden",2007,"VA0",46108,14256,36296,22770,-4444,98.71,108.12
"404","Sweden",2008,"VA0",47981,15252,37308,22832,-4579,104.71,102.41
"405","Sweden",2009,"VA0",42602,15826,31470,16165,-4694,107.06,100.48
"406","Sweden",2010,"VA0",50271,16580,38162,22575,-4471,110.47,99.21
"407","Sweden",2011,"VA0",52549,17036,39952,24023,-4439,110.51,111.56
"408","Sweden",2012,"VA0",48384,16930,36116,19924,-4662,116.14,110.15
"409","Sweden",2013,"VA0",46230,17607,33439,17246,-4816,123.73,110.43
"410","Sweden",2014,"VA0",46804,18281,33521,17196,-4998,122.51,114.59
"411","Sweden",2015,"VA0",50503,18394,36203,19595,-4094,121.54,110.18
"412","Sweden",2016,"VA0",49138,18663,34810,18030,-4335,121.28,98.04
"413","Estonia",1995,"VA0",140.63,67.03,73.92,61.53,-0.32,92.3292,52.4774
"414","Estonia",1996,"VA0",172.93,76.84,99.54,84.35,-3.46,89.8537,51.1581
"415","Estonia",1997,"VA0",202.96,87.97,119.35,100.6,-4.37,83.2797,50.0193
"416","Estonia",1998,"VA0",268.67,91.99,197.77,175.07,-21.1,76.5556,45.5613
"417","Estonia",1999,"VA0",212.26,79.47,136.99,112.59,-4.2,66.6381,41.2084
"418","Estonia",2000,"VA0",266.77,84.83,182.38,149.77,-0.45,58.0434,36.8291
"419","Estonia",2001,"VA0",295.05,93.43,199.62,162.4,2,53.0503,35.25
"420","Estonia",2002,"VA0",292.79,95.47,201.51,155.58,-4.19,51.1928,33.8974
"421","Estonia",2003,"VA0",313.83,100.18,212.07,157.86,1.58,48.3105,33.1357
"422","Estonia",2004,"VA0",334.66,103.9,275.18,212.87,-44.41,45.3452,29.2855
"423","Estonia",2005,"VA0",349.18,124,284.66,210.77,-59.49,43.9054,25.4877
"424","Estonia",2006,"VA0",367.69,138.53,298.99,210.79,-69.84,42.4459,22.4846
"425","Estonia",2007,"VA0",492.68,164.61,429.56,325.82,-101.49,39.1195,20.7388
"426","Estonia",2008,"VA0",403.73,189.25,336.76,220.68,-122.28,35.0562,18.0743
"427","Estonia",2009,"VA0",300.14,153.35,264,143.2,-117.22,33.3663,14.8491
"428","Estonia",2010,"VA0",411.06,158.97,408.39,289.47,-156.3,34.0596,14.8619
"429","Estonia",2011,"VA0",567.26,173.54,556.32,433.17,-162.6,35.8533,15.9729
"430","Estonia",2012,"VA0",572.77,187.55,562.49,429.08,-177.28,36.656,15.8056
"431","Estonia",2013,"VA0",566,200.55,547.12,400.07,-181.66,35.9734,13.5884
"432","Estonia",2014,"VA0",605.07,210.67,551.81,393.93,-157.41,35.0058,12.609
"433","Estonia",2015,"VA0",553.01,228.88,463.59,296.5,-139.46,34.5746,13.0683
"434","Estonia",2016,"VA0",452.36,249.85,362.8,189.65,-160.29,34.1678,13.364
"435","Estonia",2017,"VA0",548.96,250.95,480.03,303.87,-182.02,31.9604,12.9094
"436","Slovenia",1995,"VA0",387.2706,103.6025,301.3524,209.6674,-17.6843,23.016,309.5143
"437","Slovenia",1996,"VA0",420.9162,113.5491,322.256,218.6334,-14.889,22.8403,276.453
"438","Slovenia",1997,"VA0",488.9057,122.153,387.5723,278.5164,-20.8196,22.9031,249.4436
"439","Slovenia",1998,"VA0",520.2053,130.5644,416.4226,300.857,-26.7818,22.7085,239.5618
"440","Slovenia",1999,"VA0",489.3837,120.4657,377.4606,262.5606,-8.5426,19.6159,242.2316
"441","Slovenia",2000,"VA0",547.0205,124.8636,438.195,272.1913,-16.0381,19.3338,234.4953
"442","Slovenia",2001,"VA0",551.4693,122.6516,455.1757,278.8317,-26.3581,16.5767,227.9059
"443","Slovenia",2002,"VA0",661.307,129.6817,562.2019,377.2185,-30.5766,15.9372,216.0005
"444","Slovenia",2003,"VA0",541.952,131.6653,449.1204,254.0496,-38.8337,14.9762,201.5073
"445","Slovenia",2004,"VA0",631.6568,132.4424,525.7419,317.0674,-26.5275,14.0464,184.0241
"446","Slovenia",2005,"VA0",667.8428,129.2768,618.9643,399.868,-80.3983,13.2017,178.2664
"447","Slovenia",2006,"VA0",628.4741,115.3941,660.2069,437.0589,-147.1269,11.0968,165.338
"448","Slovenia",2007,"VA0",659.2471,122.2292,738.1346,505.8315,-201.1167,10.3158,162.5671
"449","Slovenia",2008,"VA0",627.9551,125.226,792.09,545.3896,-289.3609,10.3604,164.9448
"450","Slovenia",2009,"VA0",598.5712,123.175,778.5015,526.8059,-303.1052,10.1075,156.0151
"451","Slovenia",2010,"VA0",626.0028,118.2386,758.1462,502.398,-250.3821,10.2783,143.6806
"452","Slovenia",2011,"VA0",733.9366,111.2348,873.2511,613.931,-250.5493,8.7314,141.4787
"453","Slovenia",2012,"VA0",646.9928,109.5957,807.348,543.7546,-269.9509,8.1129,144.7954
"454","Slovenia",2013,"VA0",651.6463,103.9881,808.4706,542.3994,-260.8124,7.8945,143.7771
"455","Slovenia",2014,"VA0",758.4699,109.3801,883.9405,616.6726,-234.8507,8.2678,141.7107
"456","Slovenia",2015,"VA0",796.322,113.8757,914.8266,642.4122,-232.3803,8.5779,139.291
"457","Slovenia",2016,"VA0",785.115,109.2257,944.5164,671.5193,-268.6271,8.0749,139.9477
"458","Slovenia",2017,"VA0",735.9633,109.8759,890.1079,618.2755,-264.0206,7.7509,136.309
"459","Australia",1990,"VB",19801,5737,13957,8329,108,189.4255,2.4553
"460","Australia",1991,"VB",19723,5400,14205,8415,118,178.7888,2.6355
"461","Australia",1992,"VB",20664,5540,15005,8896,118,185.0059,6.6365
"462","Australia",1993,"VB",20195,5689,14360,7905,146,183.408,13.4914
"463","Australia",1994,"VB",21297,5813,15300,8508,184,181.679,5.6916
"464","Australia",1995,"VB",24163,6731,17171,9853,261,188.8894,5.1963
"465","Australia",1996,"VB",24035,6961,16807,9053,267,173.0143,3.0493
"466","Australia",1997,"VB",25651,6976,18375,9936,300,186.0031,4.8031
"467","Australia",1998,"VB",25481,7048,18095,8905,338,175.3177,5.8091
"468","Australia",1999,"VB",28098,6411,21363,11676,324,173.3237,3.2656
"469","Australia",2000,"VB",35415,6824,28208,17984,383,180.8121,4.9716
"470","Australia",2001,"VB",36571,7271,28917,18223,383,194.1823,2.5125
"471","Australia",2002,"VB",36585,7897,28268,16975,420,206.3086,2.3681
"472","Australia",2003,"VB",34359,8250,25664,13759,445,244.8773,7.8167
"473","Australia",2004,"VB",46337,8893,36956,23928,488,255.7034,4.1073
"474","Australia",2005,"VB",65763,11300,53870,39508,593,279.8937,3.4536
"475","Australia",2006,"VB",76809,13233,62941,46721,635,303.3157,5.4012
"476","Australia",2007,"VB",83567,15370,67508,49188,689,392.1301,4.2882
"477","Australia",2008,"VB",114984,18500,95498,74190,986,348.7953,3.6874
"478","Australia",2009,"VB",95659,19301,75346,52177,1012,409.5757,4.1715
"479","Australia",2010,"VB",131480,22492,107749,82550,1239,480.2729,5.808
"480","Australia",2011,"VB",133945,27901,104682,76156,1362,636.2224,4.03
"481","Australia",2012,"VB",117925,29736,85985,52816,2204,595.8664,3.7911
"482","Australia",2013,"VB",133686,30434,100880,62255,2372,598.5165,6.7107
"483","Australia",2014,"VB",107790,29849,76350,33647,1591,497.3689,1.6271
"484","Australia",2015,"VB",97116,28211,67258,21247,1647,481.3073,5.8865
"485","Australia",2016,"VB",134325,26061,106593,58698,1671,489.5104,2.6165
"486","Australia",2017,"VB",151586,27354,122575,72450,1656,535.8811,1.9418
"487","Austria",1995,"VB",543.52,332.07,208.7,17.04,2.75,15.051,0.38
"488","Austria",1996,"VB",622.62,331.22,289.01,104.51,2.39,14.81,0.409
"489","Austria",1997,"VB",638.36,329.21,301.52,116.77,7.64,14.28,0.447
"490","Austria",1998,"VB",622.25,329.04,286.76,103.42,6.44,13.821,0.456
"491","Austria",1999,"VB",650.21,328.38,316.4,142.19,5.42,13.207,0.468
"492","Austria",2000,"VB",703.5,329.61,366.73,200.28,7.15,12.677,0.472
"493","Austria",2001,"VB",787.83,339.09,440.5,272.62,8.24,12.296,0.469
"494","Austria",2002,"VB",804.71,334.15,458.19,290.83,12.37,11.754,0.476
"495","Austria",2003,"VB",822.49,338.66,473.27,309.2,10.55,11.59,0.539
"496","Austria",2004,"VB",910.86,330.05,575.37,411.16,5.44,11.292,0.528
"497","Austria",2005,"VB",986.35,297.51,688.05,513.52,0.78,10.917,0.506
"498","Austria",2006,"VB",1054.89,300.72,755.52,565.59,-1.35,10.697,0.529
"499","Austria",2007,"VB",981.78,323.02,660.7,446.65,-1.93,10.935,0.496
"500","Austria",2008,"VB",1341.55,329.11,1018.83,761.82,-6.39,11.231,0.48
"501","Austria",2009,"VB",1074.53,329.76,752.16,459.36,-7.4,10.735,0.469
"502","Austria",2010,"VB",1176.13,337.57,843.32,521.68,-4.77,10.467,0.41
"503","Austria",2011,"VB",1498.06,341.32,1160.52,817.33,-3.77,10.377,0.423
"504","Austria",2012,"VB",1510.55,347.28,1172.2,816.51,-8.94,10.736,0.452
"505","Austria",2013,"VB",1477.09,354.32,1121.48,746.21,1.3,10.68,0.481
"506","Austria",2014,"VB",1401.45,376.93,1022.07,612.55,2.45,10.67,0.473
"507","Austria",2015,"VB",1147.79,370.85,773.86,350.54,3.07,10.635,0.501
"508","Austria",2016,"VB",1000.21,377.76,620.59,207.06,1.86,10.359,0.419
"509","Austria",2017,"VB",1089.84,381.62,710.74,309.64,-2.52,10.568,0.438
"510","Belgium",1999,"VB",334.9,147.3,167.8,108.1,19.8,5.8166,0.1667
"511","Belgium",2000,"VB",349.4,152.3,177.9,116,19.2,5.7822,0.1538
"512","Belgium",2001,"VB",302.9,139.3,146.5,84.4,17.1,5.2675,0.139
"513","Belgium",2002,"VB",314.7,139.9,154.6,93.2,20.2,4.9101,0.1325
"514","Belgium",2003,"VB",322.8,147.4,155.6,90.3,19.8,4.9213,0.1315
"515","Belgium",2004,"VB",308.7,146.9,143.6,77.4,18.2,4.8195,0.1458
"516","Belgium",2005,"VB",322,150,157,91.7,15,4.7673,0.151
"517","Belgium",2006,"VB",365.1,152,197.5,129.6,15.6,4.7975,0.1619
"518","Belgium",2007,"VB",330,159.1,160.8,90.6,10.1,4.7989,0.1396
"519","Belgium",2008,"VB",340.1,161.1,168.9,92.3,10.1,4.6372,0.1183
"520","Belgium",2009,"VB",254.4,132.5,112.4,32.4,9.5,3.9745,0.1334
"521","Belgium",2010,"VB",248.7,130,111.4,30.3,7.3,3.8104,0.1783
"522","Belgium",2011,"VB",271.5,139.3,125.3,43.1,6.9,3.9298,0.2149
"523","Belgium",2012,"VB",243.7,135,101.3,18.8,7.4,3.7566,0.1852
"524","Belgium",2013,"VB",225.1,131.6,86.2,5.8,7.3,3.5934,0.1536
"525","Belgium",2014,"VB",280,165.2,106.1,27.7,8.7,4.0166,0.1609
"526","Belgium",2015,"VB",222,144.6,70.6,-4.5,6.8,3.5375,0.1511
"527","Belgium",2016,"VB",238.4,146.2,86.7,13.2,5.5,3.5659,0.1958
"528","Belgium",2017,"VB",252.4,148.6,97.9,24.3,5.9,3.6104,0.2037
"529","Czechia",1995,"VB",32912,16787,19451,13759,-3326,149.41,0.062
"530","Czechia",1996,"VB",34225,18654,20096,13644,-4525,145.361,0.063
"531","Czechia",1997,"VB",33442,18909,16389,9061,-1856,126.209,0.062
"532","Czechia",1998,"VB",31595,19475,16014,8303,-3894,114.935,0.073
"533","Czechia",1999,"VB",27652,18518,12060,4218,-2926,105.047,0.091
"534","Czechia",2000,"VB",27100,17985,12630,4525,-3515,97.365,0.05
"535","Czechia",2001,"VB",29607,18931,17377,8626,-6701,89.194,0.12
"536","Czechia",2002,"VB",29373,17743,13417,4459,-1787,82.285,0.15
"537","Czechia",2003,"VB",27570,17009,13325,4356,-2764,74.643,0.18
"538","Czechia",2004,"VB",33684,18624,16634,7660,-1574,73.738,0.268
"539","Czechia",2005,"VB",36890,18530,19837,10813,-1477,72.663,0.329
"540","Czechia",2006,"VB",41811,19807,24148,14765,-2144,72.939,0.269
"541","Czechia",2007,"VB",44885,20548,25662,16106,-1325,68.271,0.368
"542","Czechia",2008,"VB",50968,22206,30496,20472,-1734,72.24,0.345
"543","Czechia",2009,"VB",43693,19181,26067,15795,-1555,62.675,0.263
"544","Czechia",2010,"VB",45048,18919,27109,16412,-980,59.794,0.149
"545","Czechia",2011,"VB",48181,20034,29166,18669,-1019,58.058,0.183
"546","Czechia",2012,"VB",42979,20245,23721,13440,-987,56.915,0.193
"547","Czechia",2013,"VB",31957,19476,13091,2678,-610,54.762,0.176
"548","Czechia",2014,"VB",39274,19937,19775,8548,-438,57.728,0.182
"549","Czechia",2015,"VB",37658,18695,19758,8492,-795,55.69,0.213
"550","Czechia",2016,"VB",29855,17236,12930,1776,-311,51.86,0.222
"551","Czechia",2017,"VB",33110,16955,16489,5245,-334,48.823,0.512
"552","Denmark",1966,"VB",240,103,135,85,2,7.37,0.576
"553","Denmark",1967,"VB",243,145,96,38,2,11.179,0.514
"554","Denmark",1968,"VB",265,145,118,55,2,10.16,0.489
"555","Denmark",1969,"VB",281,144,136,67,2,9.282,0.451
"556","Denmark",1970,"VB",285,141,141,61,3,8.389,0.418
"557","Denmark",1971,"VB",278,162,112,20,3,8.566,0.458
"558","Denmark",1972,"VB",338,185,149,40,4,9.083,0.52
"559","Denmark",1973,"VB",386,205,176,45,4,8.71,0.531
"560","Denmark",1974,"VB",375,214,160,7,1,7.718,0.481
"561","Denmark",1975,"VB",436,218,213,34,4,6.485,0.456
"562","Denmark",1976,"VB",472,251,218,10,3,6.424,0.432
"563","Denmark",1977,"VB",729,285,439,187,4,6.57,0.463
"564","Denmark",1978,"VB",695,351,340,69,5,6.975,0.496
"565","Denmark",1979,"VB",911,439,467,161,4,7.788,0.531
"566","Denmark",1980,"VB",767,550,213,-209,3,7.964,0.513
"567","Denmark",1981,"VB",1760,771,988,452,1,8.509,0.466
"568","Denmark",1982,"VB",3871,900,2973,2094,-2,8.663,0.466
"569","Denmark",1983,"VB",4305,898,3412,2106,-5,8.438,0.442
"570","Denmark",1984,"VB",4934,1104,3835,2280,-5,9.555,0.424
"571","Denmark",1985,"VB",7194,1098,6103,4347,-7,9.54,0.42
"572","Denmark",1986,"VB",5992,1182,4812,2845,-2,9.955,0.387
"573","Denmark",1987,"VB",6144,1251,4894,2838,-1,9.566,0.363
"574","Denmark",1988,"VB",5153,1260,3902,1766,-8,9.048,0.335
"575","Denmark",1989,"VB",6827,1137,5711,3477,-20,7.987,0.306
"576","Denmark",1990,"VB",7697,1126,6593,4324,-22,7.295,0.278
"577","Denmark",1991,"VB",7575,1195,6397,4065,-18,7.314,0.265
"578","Denmark",1992,"VB",7909,1215,6753,4357,-60,6.918,0.257
"579","Denmark",1993,"VB",7632,1195,6462,3886,-25,6.735,0.239
"580","Denmark",1994,"VB",7666,1308,6382,3737,-24,7.088,0.221
"581","Denmark",1995,"VB",7933,1393,6554,3735,-15,7.522,0.194
"582","Denmark",1996,"VB",11630,1427,10232,7139,-29,7.355,0.185
"583","Denmark",1997,"VB",13565,1486,12112,8785,-33,7.679,0.167
"584","Denmark",1998,"VB",10478,1423,9077,5665,-23,6.86,0.16
"585","Denmark",1999,"VB",16068,1593,14496,10955,-20,7.216,0.129
"586","Denmark",2000,"VB",34328,1713,32639,28936,-24,7.27,0.126
"587","Denmark",2001,"VB",29786,1785,28018,24176,-17,7.629,0.117
"588","Denmark",2002,"VB",29614,1721,27919,23890,-25,7.046,0.13
"589","Denmark",2003,"VB",29268,1872,27412,23144,-16,7.098,0.129
"590","Denmark",2004,"VB",37601,1760,35865,31217,-24,6.401,0.13
"591","Denmark",2005,"VB",52538,1865,50704,45773,-31,6.404,0.119
"592","Denmark",2006,"VB",59098,2055,57068,51915,-25,6.54,0.095
"593","Denmark",2007,"VB",58493,2329,56198,50678,-35,7.038,0.102
"594","Denmark",2008,"VB",65210,2592,62660,56516,-42,7.55,0.102
"595","Denmark",2009,"VB",41413,3007,38480,32514,-73,8.394,0.106
"596","Denmark",2010,"VB",48384,3170,45243,39137,-28,7.884,0.125
"597","Denmark",2011,"VB",56446,3600,52897,46603,-50,8.597,0.112
"598","Denmark",2012,"VB",56646,4089,52621,46143,-64,9.308,0.107
"599","Denmark",2013,"VB",47366,3588,43811,37194,-33,7.377,0.11
"600","Denmark",2014,"VB",39465,3487,35999,29025,-21,7.177,0.111
"601","Denmark",2015,"VB",23424,3542,19888,12497,-7,6.849,0.134
"602","Denmark",2016,"VB",19011,3866,15148,7453,-3,6.72,0.116
"603","Denmark",2017,"VB",21802,3990,17814,9752,-2,6.763,0.119
"604","Finland",1980,"VB",169,89,87,50,-7,14.8,1.7
"605","Finland",1981,"VB",160,103,63,19,-6,14.8,1.7
"606","Finland",1982,"VB",185,113,79,32,-7,15.4,2.3
"607","Finland",1983,"VB",199,120,86,33,-7,14.8,2.1
"608","Finland",1984,"VB",217,125,98,40,-6,13.7,1.7
"609","Finland",1985,"VB",232,131,106,45,-5,13.3,1.9
"610","Finland",1986,"VB",218,127,97,30,-6,11.6,2.1
"611","Finland",1987,"VB",224,122,111,40,-9,11,1.6
"612","Finland",1988,"VB",279,123,165,90,-9,10.2,1.4
"613","Finland",1989,"VB",356,123,240,157,-7,9.5,2.2
"614","Finland",1990,"VB",306,126,185,94,-5,8.6,2.4
"615","Finland",1991,"VB",300,126,180,87,-6,7.9,2.2
"616","Finland",1992,"VB",281,125,163,71,-7,7.6,3
"617","Finland",1993,"VB",265,116,155,64,-6,7,2.5
"618","Finland",1994,"VB",312,118,199,109,-5,6.8,2.2
"619","Finland",1995,"VB",307,124,187,101,-4,6.8,2.7
"620","Finland",1996,"VB",285,123,165,75,-3,6.6,2.7
"621","Finland",1997,"VB",298,139,162,69,-3,7.3,2.9
"622","Finland",1998,"VB",300,138,170,82,-8,6.9,1.8
"623","Finland",1999,"VB",301,146,158,66,-3,7.2,2
"624","Finland",2000,"VB",280,158,123,25,-1,7.4,2.1
"625","Finland",2001,"VB",326,168,159,55,-1,7.8,2
"626","Finland",2002,"VB",346,166,180,71,0,7.7,2.1
